203482 2 6 6.365497193974008
203506 2 5 4.848576321761146
101109 1 3 6.931891454287236
203076 7 26 7.478934380141842
203089 4 4 4.269486614791397
101114 0 2 2.245872091349831
101161 5 6 12.4323079264162
203487 5 9 6.162322069040371
201162 1 6 2.1373916815947887
202730 6 9 3.1640811734783245
203512 2 3 1.308847635242369
202341 2 4 1.8036325254322858
1626171 5 3 2.194634620965407
204020 0 8 3.2593832089906747
204028 4 12 2.9080239422759293
200765 4 18 9.483565613170324
202330 4 13 6.9901796046931794
203085 1 2 2.1974390386955642
203500 3 2 9.259462484223597
204001 7 17 2.9910230647403324
2570 0 4 1.806920955789126
202498 2 4 4.76283663127013
203087 3 12 2.775286429762669
101181 1 7 6.205171071098653
202355 3 15 4.608899414580063
2546 3 14 2.427506179056907
2730 4 20 1.9637978210135651
2733 25 50 10.095682114324578
202691 18 136 10.76109112916917
203100 0 3 3.0343746435533983
101106 63 197 11.956543883881054
203484 2 3 8.269218770015232
1626273 0 5 11.638466586274678
2746 1 3 1.3238692590351726
2555 1 1 2.4900622123153613
101150 2 5 3.4338466988181033
203088 0 2 4.956341691053356
